Source,Target
1449480000000000000,357312062
945711000000000000,1444650000000000000
1393270000000000000,62666453
2392898209,331629233
2392898209,725271000000000000
2392898209,419349431
2392898209,19046879
2392898209,1158640000000000000
1500340000000000000,3015161303
1347620000000000000,1270730000000000000
1279760000000000000,863624000000000000
1279760000000000000,1463020000000000000
42150324,843208000000000000
42150324,970995000000000000
1060560000000000000,988797000000000000
28685240,863624000000000000
28685240,1463020000000000000
854363000000000000,1048790000000000000
854363000000000000,1448310000000000000
1363250000000000000,782946000000000000
1519990000000000000,428513442
1270730000000000000,1347620000000000000
1111940000000000000,1496810190
1111940000000000000,14654494
14695612,2977987209
14695612,25806920
16141593,1407370000000000000
16141593,1402500000000000000
16141593,1357680000000000000
16141593,12
4827762816,1437360000000000000
326154232,2837666919
326154232,906234000000000000
1503870000000000000,19400611
1477110000000000000,169431716
1477110000000000000,18904582
1477110000000000000,1022030000000000000
213410547,1370870000000000000
1519230000000000000,357312062
20507570,983046985
20507570,213236426
20507570,1383720000000000000
20507570,1286280000000000000
20507570,1256090000000000000
20507570,1255700000000000000
197359286,2561073732
197359286,2561073732
197359286,230402315
197359286,1512870000000000000
1525740000000000000,849567000000000000
293860755,92245322
293860755,226087776
293860755,970995000000000000
1346420000000000000,907411000000000000
116895939,863624000000000000
116895939,1463020000000000000
2272796605,2272796605
2181045924,43808848
2181045924,24253645
2181045924,30261067
2181045924,26089017
2181045924,131362714
2181045924,357312062
2181045924,574032254
1211960000000000000,996715000000000000
1211960000000000000,1869336583
1211960000000000000,1218639644
239792086,1490010000000000000
239792086,357317524
1482360000000000000,1446370000000000000
1482360000000000000,1349930000000000000
1482360000000000000,17540485
949888000000000000,339061487
949888000000000000,20736511
1222480000000000000,134241044
1408910000000000000,1524430000000000000
2416216872,2416216872
2416216872,1071420000000000000
1496810190,20374262
1395110000000000000,390029619
1395110000000000000,467463940
1395110000000000000,962336077
1436410000000000000,252751646
289267507,863624000000000000
289267507,1463020000000000000
1522660000000000000,725772000000000000
1287870000000000000,1295930000000000000
1287870000000000000,1179150000000000000
1287870000000000000,1489170000000000000
1287870000000000000,1477120000000000000
1246160000000000000,1491520000000000000
1246160000000000000,1345800000000000000
1246160000000000000,281766494
2742969912,5480782
2312854567,878767000000000000
2312854567,3358543533
2312854567,19400611
1484010000000000000,14106266
1484010000000000000,18111365
1358960000000000000,244647486
1470079069,331383958
1470079069,22594051
1470079069,63070483
1470079069,123757624
1470079069,1241730000000000000
1521920000000000000,1448000000000000000
1521920000000000000,44196397
2782625117,800630000000000000
2782625117,2310395641
1383110000000000000,970995000000000000
1438030000000000000,3031197071
987752000000000000,863624000000000000
987752000000000000,1463020000000000000
1301880000000000000,1230630000000000000
1301880000000000000,44196397
1452220000000000000,1412000000000000000
1452220000000000000,1446010000000000000
1452220000000000000,1289420000000000000
1109040000000000000,577981763
1455130000000000000,1428030000000000000
1455130000000000000,1377540000000000000
1455130000000000000,1443110000000000000
1119730000000000000,942999000000000000
1446010000000000000,1412000000000000000
1446010000000000000,1289420000000000000
1479310000000000000,1393590000000000000
946775000000000000,25803102
1373780000000000000,1375230000000000000
1187800000000000000,1192250000000000000
1187800000000000000,1469920000000000000
1187800000000000000,211320697
1187800000000000000,1000230000000000000
1481700000000000000,30325257
931639411,912540000000000000
931639411,1422330000000000000
38310998,18469669
38310998,427089628
1396470000000000000,18938646
1147860000000000000,92245322
1147860000000000000,915465450
1445220000000000000,970995000000000000
1411430000000000000,558797310
1411430000000000000,36989808
1494000000000000000,1321090000000000000
1494000000000000000,551699893
1317470000000000000,863624000000000000
1317470000000000000,1463020000000000000
1473640000000000000,158289900
1491050000000000000,1342580000000000000
1491050000000000000,2874363207
1491050000000000000,1130050000000000000
1491050000000000000,710853000000000000
1491050000000000000,1222330000000000000
1491050000000000000,1291190000000000000
1493640000000000000,1440800000000000000
1130930000000000000,349386246
1518710000000000000,19050000
2416216872,1057580000000000000
2416216872,1313860000000000000
1497620000000000000,244647486
1497620000000000000,1027290000000000000
1497620000000000000,970995000000000000
1237110000000000000,1416642324
1372180000000000000,1275820000000000000
1372180000000000000,924747000000000000
1372180000000000000,922472000000000000
1372180000000000000,840203000000000000
1309790000000000000,904701000000000000
1481570000000000000,1100810000000000000
1007316241,830375000000000000
1332300000000000000,63147492
954940000000000000,543483223
954940000000000000,18111365
954940000000000000,970995000000000000
1493580000000000000,988797000000000000
1232960000000000000,2150123534
1345050000000000000,1383800000000000000
942324000000000000,1105350000000000000
1390480000000000000,1451490000000000000
1479710000000000000,66875159
21745474,1078310000000000000
1245949206,2945170277
1245949206,1212300000000000000
1245949206,1305570000000000000
1246160000000000000,1375880000000000000
1351530000000000000,1366570000000000000
1464930000000000000,1107740000000000000
1464930000000000000,15392486
983046985,20507570
983046985,213236426
983046985,1383720000000000000
983046985,1286280000000000000
983046985,1256090000000000000
983046985,1255700000000000000
983735000000000000,16106584
1444340000000000000,2367079278
1395670000000000000,1437720000000000000
1094680000000000000,20507570
1094680000000000000,1383720000000000000
1094680000000000000,1286280000000000000
1094680000000000000,1256090000000000000
1094680000000000000,1255700000000000000
1419030000000000000,14656077
1419030000000000000,1355000000000000000
1419030000000000000,1362510000000000000
1284690000000000000,1353380000000000000
1285190000000000000,7174972
1306960000000000000,1295530000000000000
1306960000000000000,1496210000000000000
2412344448,1273280000000000000
2412344448,1330630000000000000
2767488070,1322050000000000000
2767488070,1437410000000000000
953560000000000000,29856819
953560000000000000,56562803
752507000000000000,20905701
752507000000000000,1463480000000000000
752507000000000000,4008360447
1246170000000000000,931643000000000000
3321436115,1220800000000000000
1300520000000000000,2478217117
1513140000000000000,863624000000000000
1513140000000000000,1463020000000000000
1429820000000000000,1482790000000000000
1429820000000000000,904701000000000000
1434920000000000000,1264900000000000000
1434920000000000000,1378740000000000000
1434920000000000000,1484530000000000000
1465410000000000000,146008010
1119730000000000000,1465900000000000000
1119730000000000000,970995000000000000
1246160000000000000,755387000000000000
1428710000000000000,213410547
1470010000000000000,863624000000000000
1470010000000000000,1463020000000000000
1473650000000000000,43528884
1360550000000000000,12
1360550000000000000,44196397
1119730000000000000,918123000000000000
1524480000000000000,1505960000000000000
1524480000000000000,1414950000000000000
1524480000000000000,1901298962
97103334,863624000000000000
97103334,1463020000000000000
1434400000000000000,1408720000000000000
1434400000000000000,18044932
1434400000000000000,21543254
1434400000000000000,101318251
3678221297,102629886
1243150000000000000,1353380000000000000
3370298365,3252299310
3370298365,1309550000000000000
1028320000000000000,1229320000000000000
1430580000000000000,904701000000000000
988380000000000000,97463606
1099090000000000000,1492260000000000000
1099090000000000000,1446080000000000000
1354760000000000000,543483223
985056000000000000,272826627
985056000000000000,2227648117
985056000000000000,10228272
985056000000000000,1041490000000000000
1388820000000000000,968088000000000000
1502580000000000000,1112340000000000000
1502580000000000000,1188940000000000000
1502580000000000000,3138923027
1496810190,92245322
1496810190,970995000000000000
875998000000000000,1368200000000000000
875998000000000000,1000780000000000000
875998000000000000,295218901
1509010000000000000,2589423217
1321530000000000000,1272810000000000000
1491030000000000000,863624000000000000
1491030000000000000,1463020000000000000
253266272,507489652
253266272,1437410000000000000
